ano;leilao;lote;descricao;orgao_de_origem;status;valor_lance_inicial;valor_lance_final;status_do_pagamento;material;placa
2023;12;12;Nro.Patr. : 098067931 Nro.Placa : HNH1354 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CORSA HATCH MAXX ANO/MODELO : 2011 / 2012 Combustivel : ALC/GASO;2370;Arrematado;2054;23354,0;Pagamento Confirmado;Automóvel;HNH1354
2023;12;13;Nro.Patr. : 098067958 Nro.Placa : HNH1372 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CORSA HATCH MAXX ANO/MODELO : 2011 / 2012 Combustivel : ALC/GASO;2370;Arrematado;2054;19454,0;Pagamento Confirmado;Automóvel;HNH1372
2023;12;14;Nro.Patr. : 098067915 Nro.Placa : PUE7451 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.4 ANO/MODELO : 2014 / 2014 Combustivel : ALC/GASO;2370;Arrematado;3089;24239,0;Pagamento Confirmado;Automóvel;PUE7451
2023;12;15;Nro.Patr. : 054827736 Nro.Placa : NXX0714 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.4 ANO/MODELO : 2012 / 2012 Combustivel : ALC/GASO;2370;Arrematado;2569;23869,0;Pagamento Confirmado;Automóvel;NXX0714
2023;12;16;Nro.Patr. : 098067710 Nro.Placa : HMH3063 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;10555,0;Pagamento Confirmado;Automóvel;HMH3063
2023;12;17;Nro.Patr. : 098067753 Nro.Placa : HMH2330 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;9955,0;Pagamento Confirmado;Automóvel;HMH2330
2023;12;18;Nro.Patr. : 098067664 Nro.Placa : HMH2331 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;7155,0;DAE não paga - processo punitivo;Automóvel;HMH2331
2023;12;19;Nro.Patr. : 098067800 Nro.Placa : HMH2336 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;10055,0;Pagamento Confirmado;Automóvel;HMH2336
2023;12;20;Nro.Patr. : 098067869 Nro.Placa : HMH2340 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;8255,0;Pagamento Confirmado;Automóvel;HMH2340
2023;12;21;Nro.Patr. : 098067834 Nro.Placa : HMH2347 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;10155,0;Pagamento Confirmado;Automóvel;HMH2347
2023;12;22;Nro.Patr. : 098067699 Nro.Placa : HMH4137 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;10255,0;Pagamento Confirmado;Automóvel;HMH4137
2023;12;23;Nro.Patr. : 040631524 Nro.Placa : HMH8347 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;2370;Arrematado;1255;13855,0;Pagamento Confirmado;Automóvel;HMH8347
2023;12;24;Nro.Patr. : 098068059 Nro.Placa : HNH0521 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;10955,0;Pagamento Confirmado;Automóvel;HNH0521
2023;12;25;Nro.Patr. : 098067737 Nro.Placa : HMH2333 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;8155,0;DAE não paga - processo punitivo;Automóvel;HMH2333
2023;12;26;Nro.Patr. : 098067796 Nro.Placa : HMH2334 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;8155,0;Pagamento Confirmado;Automóvel;HMH2334
2023;12;27;Nro.Patr. : 098067745 Nro.Placa : HMH2335 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;8955,0;Pagamento Confirmado;Automóvel;HMH2335
2023;12;28;Nro.Patr. : 098067974 Nro.Placa : HNH0569 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;13655,0;Pagamento Confirmado;Automóvel;HNH0569
2023;12;29;Nro.Patr. : 024700606 Nro.Placa : HMG0300 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEKEND ELX ANO/MODELO : 1999 / 2000 Combustivel : ALCOOL;2370;Arrematado;1104;7804,0;Pagamento Confirmado;Automóvel;HMG0300
2023;12;30;Nro.Patr. : 098085875 Nro.Placa : HNH0543 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1645;12945,0;Pagamento Confirmado;Automóvel;HNH0543
2023;12;31;Nro.Patr. : 098085867 Nro.Placa : HNH0539 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;14155,0;Pagamento Confirmado;Automóvel;HNH0539
2023;12;32;Nro.Patr. : 098085883 Nro.Placa : HNH0564 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;13955,0;Pagamento Confirmado;Automóvel;HNH0564
2023;12;33;Nro.Patr. : 018137717 Nro.Placa : HMH2219 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DOBLO ELX 1.8 FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2300;Arrematado;4524;20524,0;Pagamento Confirmado;Automóvel;HMH2219
2023;12;34;Nro.Patr. : 055934919 Nro.Placa : PUE7386 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: RENAULT/DUSTER 20 D 4X2 ANO/MODELO : 2014 / 2015 Combustivel : ALC/GASO;1450;Arrematado;4919;32719,0;Pagamento Confirmado;Automóvel;PUE7386
2023;12;35;Nro.Patr. : 024770507 Nro.Placa : HMG7840 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2006 / 2006 Combustivel : ALC/GASO;1510;Arrematado;2250;9600,0;Pagamento Confirmado;Automóvel;HMG7840
2023;12;36;Nro.Patr. : 036674060 Nro.Placa : PWJ7883 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: NISSAN/FRONTIER SE 25 X2 ANO/MODELO : 2009 / 2009 Combustivel : DIESEL;1510;Arrematado;5854;41654,0;Pagamento Confirmado;Automóvel;PWJ7883
2023;12;37;Nro.Patr. : 053327250 Nro.Placa : NXX1065 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK TREKKING ANO/MODELO : 2012 / 2012 Combustivel : ALC/GASO;1250;Arrematado;5346;13746,0;DAE não paga - processo punitivo;Automóvel;NXX1065
2023;13;1;Nro.Patr. : 098067850 Nro.Placa : HMH2345 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;9655,0;Pagamento Confirmado;Automóvel;HMH2345
2023;13;2;Nro.Patr. : 098067826 Nro.Placa : HMH2338 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;9755,0;Pagamento Confirmado;Automóvel;HMH2338
2023;13;3;Nro.Patr. : 098067842 Nro.Placa : HMH2339 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;10055,0;Pagamento Confirmado;Automóvel;HMH2339
2023;13;4;Nro.Patr. : 098067877 Nro.Placa : HMH2341 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1255;9955,0;Pagamento Confirmado;Automóvel;HMH2341
2023;13;5;Nro.Patr. : 098068024 Nro.Placa : HNH0535 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;13855,0;Pagamento Confirmado;Automóvel;HNH0535
2023;13;6;Nro.Patr. : 098068067 Nro.Placa : HNH0519 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;2370;Arrematado;1255;13455,0;Pagamento Confirmado;Automóvel;HNH0519
2023;13;7;Nro.Patr. : 031917720 Nro.Placa : HMH1799 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1450;Arrematado;1255;11555,0;Pagamento Confirmado;Automóvel;HMH1799
2023;13;8;Nro.Patr. : 032162693 Nro.Placa : HMH8253 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1450;Arrematado;3620;9320,0;Pagamento Confirmado;Automóvel;HMH8253
2023;13;9;Nro.Patr. : 032261225 Nro.Placa : HMG8328 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2006 / 2007 Combustivel : ALC/GASO;1450;Arrematado;1464;14164,0;Pagamento Confirmado;Automóvel;HMG8328
2023;13;10;Nro.Patr. : 032096690 Nro.Placa : HMH6260 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1450;Arrematado;3359;12809,0;Pagamento Confirmado;Automóvel;HMH6260
2023;13;11;Nro.Patr. : 055934374 Nro.Placa : PUE7332 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: RENAULT/DUSTER 20 D 4X2 ANO/MODELO : 2014 / 2015 Combustivel : ALC/GASO;1450;Arrematado;1968;6768,0;Pagamento Confirmado;Automóvel;PUE7332
2023;13;12;Nro.Patr. : 055791786 Nro.Placa : OPE0390 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/TOYOTA HILUX CD4X4 STD ANO/MODELO : 2012 / 2012 Combustivel : DIESEL;1450;Arrematado;8581;66831,0;Pagamento Confirmado;Automóvel;OPE0390
2023;13;13;Nro.Patr. : 028432681 Nro.Placa : HMG3694 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2004 / 2005 Combustivel : ALC/GASO;1450;Arrematado;720;3520,0;Pagamento Confirmado;Automóvel;HMG3694
2023;13;14;Nro.Patr. : 028430204 Nro.Placa : HMG3959 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FIAT/DOBLO EX ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1450;Arrematado;2025;17025,0;DAE não paga - processo punitivo;Automóvel;HMG3959
2023;13;15;Nro.Patr. : 055826482 Nro.Placa : OQM9139 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/RENAULT KGOO RONTANAMB ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1450;Arrematado;3354;23304,0;Pagamento Confirmado;Automóvel;OQM9139
2023;13;16;Nro.Patr. : 029720273 Nro.Placa : HMG5176 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1450;Arrematado;2295;13995,0;DAE não paga - processo punitivo;Automóvel;HMG5176
2023;13;17;Nro.Patr. : 028156587 Nro.Placa : HMG5375 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: FIAT/DUCATO M RONTAN AMB ANO/MODELO : 2005 / 2006 Combustivel : DIESEL;1450;Arrematado;3471;24021,0;Pagamento Confirmado;Automóvel;HMG5375
2023;13;18;Nro.Patr. : 028684796 Nro.Placa : HMG5199 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1450;Arrematado;1756;11456,0;Pagamento Confirmado;Automóvel;HMG5199
2023;13;19;Nro.Patr. : 029625599 Nro.Placa : HMG5038 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK ELX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1450;Arrematado;1756;13656,0;Pagamento Confirmado;Automóvel;HMG5038
2023;13;20;Nro.Patr. : 019362340 Nro.Placa : HMG3436 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: IVECOFIAT/DAILY3510 VAN1 ANO/MODELO : 2004 / 2004 Combustivel : DIESEL;1450;Arrematado;3468;25668,0;Pagamento Confirmado;Automóvel;HMG3436
2023;13;21;Nro.Patr. : 029719712 Nro.Placa : HMG5169 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CLASSIC SPIRIT ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1450;Arrematado;1444;7244,0;Pagamento Confirmado;Automóvel;HMG5169
2023;13;22;Nro.Patr. : 014993384 Nro.Placa : HMG1194 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CORSA WIND ANO/MODELO : 2001 / 2002 Combustivel : GASOLINA;1450;Arrematado;989;8389,0;Pagamento Confirmado;Automóvel;HMG1194
2023;13;23;Nro.Patr. : 024356727 Nro.Placa : HMG6512 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA ELX FLEX ANO/MODELO : 2006 / 2006 Combustivel : ALC/GASO;1450;Arrematado;1536;18236,0;Pagamento Confirmado;Automóvel;HMG6512
2023;13;24;Nro.Patr. : 028390687 Nro.Placa : HMG3496 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/CELTA 4P LIFE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1450;Arrematado;1163;9263,0;Pagamento Confirmado;Automóvel;HMG3496
2023;13;25;Nro.Patr. : 055869092 Nro.Placa : ORC8273 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: CITROEN/JUMPER F35LH 23S ANO/MODELO : 2012 / 2013 Combustivel : DIESEL;1450;Arrematado;6234;29234,0;Pagamento Confirmado;Automóvel;ORC8273
2023;13;26;Nro.Patr. : 029760798 Nro.Placa : HMG8808 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: MMC/L200 4X4 GL ANO/MODELO : 2006 / 2007 Combustivel : DIESEL;1450;Arrematado;3735;32385,0;Pagamento Confirmado;Automóvel;HMG8808
2023;13;27;Nro.Patr. : 027324796 Nro.Placa : GTM4611 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2004 / 2005 Combustivel : ALC/GASO;1250;Arrematado;1345;12245,0;Pagamento Confirmado;Automóvel;GTM4611
2023;14;1;Nro.Patr. : 013991914 Nro.Placa : HMH0246 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: NISSAN/FRONTIER 4X4 XE ANO/MODELO : 2006 / 2006 Combustivel : DIESEL;1400;Arrematado;4845;20845,0;Pagamento Confirmado;Automóvel;HMH0246
2023;14;2;Nro.Patr. : 040227480 Nro.Placa : OPE0500 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: FIAT/DUCATO MC RONTANAMB ANO/MODELO : 2012 / 2013 Combustivel : DIESEL;1400;Arrematado;6128;29378,0;Pagamento Confirmado;Automóvel;OPE0500
2023;14;3;Nro.Patr. : 036620076 Nro.Placa : HMH8830 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1510;Arrematado;2066;14816,0;Pagamento Confirmado;Automóvel;HMH8830
2023;14;4;Nro.Patr. : 036615579 Nro.Placa : HMH5841 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XL 2.0FLEX ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1510;Arrematado;4205;15205,0;Pagamento Confirmado;Automóvel;HMH5841
2023;14;5;Nro.Patr. : 036630748 Nro.Placa : HNH1327 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FORD/FIESTA 1.6 FLEX ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1510;Arrematado;2411;22011,0;Pagamento Confirmado;Automóvel;HNH1327
2023;14;6;Nro.Patr. : 036615439 Nro.Placa : HMH5811 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XL 2.0FLEX ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1510;Arrematado;3200;17000,0;Pagamento Confirmado;Automóvel;HMH5811
2023;14;7;Nro.Patr. : 035738545 Nro.Placa : OPE0194 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: CHEVROLET/CELTA 1.0L LS ANO/MODELO : 2012 / 2013 Combustivel : ALC/GASO;1510;Arrematado;1808;18158,0;Pagamento Confirmado;Automóvel;OPE0194
2023;14;8;Nro.Patr. : 055639348 Nro.Placa : HKE8470 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: CITROEN/JUMPER F35LH 23S ANO/MODELO : 2010 / 2011 Combustivel : DIESEL;1190;Arrematado;5139;36389,0;Pagamento Confirmado;Automóvel;HKE8470
2023;14;9;Nro.Patr. : 053354486 Nro.Placa : HNO4659 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;3803;9803,0;Pagamento Confirmado;Automóvel;HNO4659
2023;14;10;Nro.Patr. : 042729742 Nro.Placa : HNH0377 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2010 / 2010 Combustivel : DIESEL;1250;Arrematado;5591;29341,0;Pagamento Confirmado;Automóvel;HNH0377
2023;14;11;Nro.Patr. : 053327284 Nro.Placa : NXX1067 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WEEK TREKKING ANO/MODELO : 2012 / 2012 Combustivel : ALC/GASO;1250;Arrematado;3341;12341,0;Pagamento Confirmado;Automóvel;NXX1067
2023;14;12;Nro.Patr. : 042721393 Nro.Placa : HMH8119 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;1648;11098,0;Pagamento Confirmado;Automóvel;HMH8119
2023;14;13;Nro.Patr. : 053324420 Nro.Placa : NXX0693 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: MMC/L200 4X4 GL ANO/MODELO : 2011 / 2012 Combustivel : DIESEL;1250;Arrematado;5454;30204,0;Pagamento Confirmado;Automóvel;NXX0693
2023;14;14;Nro.Patr. : 053326172 Nro.Placa : NXX1082 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2011 / 2012 Combustivel : ALC/GASO;1250;Arrematado;3341;15741,0;Pagamento Confirmado;Automóvel;NXX1082
2023;14;15;Nro.Patr. : 042717906 Nro.Placa : HMH7876 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: FIAT/STRADA FIRE FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;2061;22161,0;Pagamento Confirmado;Automóvel;HMH7876
2023;14;16;Nro.Patr. : 042720613 Nro.Placa : HMH8151 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;2016;16716,0;Pagamento Confirmado;Automóvel;HMH8151
2023;14;17;Nro.Patr. : 042740860 Nro.Placa : HDN6719 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;1053;4153,0;Pagamento Confirmado;Automóvel;HDN6719
2023;14;18;Nro.Patr. : 053331974 Nro.Placa : NXX1839 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/VW AMAROK CD 4X4 S ANO/MODELO : 2012 / 2012 Combustivel : DIESEL;1250;Arrematado;11457;42957,0;DAE não paga - processo punitivo;Automóvel;NXX1839
2023;14;19;Nro.Patr. : 042733286 Nro.Placa : HDN6992 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2633;13433,0;Pagamento Confirmado;Automóvel;HDN6992
2023;14;20;Nro.Patr. : 059380381 Nro.Placa : ORC8775 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2656;17656,0;Pagamento Confirmado;Automóvel;ORC8775
2023;14;21;Nro.Patr. : 053316681 Nro.Placa : OPQ8465 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NXR150 BROS ES ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;758;10858,0;Pagamento Confirmado;Automóvel;OPQ8465
2023;14;22;Nro.Patr. : 032642628 Nro.Placa : HMH0481 Situacao : INDEFINIDO TIPO : 8 Especie : PASSAGEIRO MARCA/MODELO: MARCOPOLO/VOLARE W9 ON ANO/MODELO : 2007 / 2007 Combustivel : DIESEL;1250;Arrematado;8424;52674,0;Pagamento Confirmado;Automóvel;HMH0481
2023;14;23;Nro.Patr. : 053335406 Nro.Placa : OPQ9172 Situacao : INDEFINIDO TIPO : 25 Especie : MISTO MARCA/MODELO: MMC/PAJERO DAKAR D ANO/MODELO : 2013 / 2013 Combustivel : DIESEL;1250;Lote Suspenso;10146;0,0;Lote Suspenso;Automóvel;OPQ9172
2023;14;24;Nro.Patr. : 027088936 Nro.Placa : GTM2987 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: VW/14.220 ANO/MODELO : 1991 / 1991 Combustivel : DIESEL;1250;Arrematado;6068;44068,0;Pagamento Confirmado;Automóvel;GTM2987
2023;14;25;Nro.Patr. : 053327934 Nro.Placa : NXX1439 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2012 / 2013 Combustivel : ALC/GASO;1250;Arrematado;3804;16604,0;Pagamento Confirmado;Automóvel;NXX1439
2023;14;26;Nro.Patr. : 053324536 Nro.Placa : NXX0655 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;3826;18626,0;Pagamento Confirmado;Automóvel;NXX0655
2023;14;27;Nro.Patr. : 053307542 Nro.Placa : OQM9481 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2656;15656,0;Pagamento Confirmado;Automóvel;OQM9481
2023;14;28;Nro.Patr. : 053343042 Nro.Placa : OQM8404 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;6272;16272,0;Pagamento Confirmado;Automóvel;OQM8404
2023;14;29;Nro.Patr. : 059385294 Nro.Placa : PUE7862 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/WEEKEND ADVENTURE ANO/MODELO : 2015 / 2016 Combustivel : ALC/GASO;1250;Não Arrematado;4953;0,0;Deserto;Automóvel;PUE7862
2023;14;30;Nro.Patr. : 059396628 Nro.Placa : PUE9791 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/XRE 300 ANO/MODELO : 2017 / 2017 Combustivel : ALC/GASO;1250;Não Arrematado;350;0,0;Deserto;Automóvel;PUE9791
